21.137693,105.860947,06:48:48,4
21.137688,105.86087,06:48:56,4
21.137629,105.860832,06:49:04,5
21.137518,105.86087,06:49:20,7
21.137331,105.860985,06:49:28,16
21.136929,105.861122,06:49:36,20
21.13644,105.861366,06:49:44,27
21.136013,105.861572,06:49:52,20
21.135845,105.861641,06:49:58,6
21.135777,105.861679,07:10:58,5
21.135736,105.861694,07:11:00,9
21.135603,105.861763,07:11:05,13
21.135399,105.861855,07:11:10,17
21.135199,105.861946,07:11:15,17
21.134773,105.862122,07:11:23,25
21.134224,105.862343,07:11:31,30
21.133617,105.862572,07:11:39,30
21.132973,105.862823,07:11:47,35
21.132359,105.863182,07:11:55,35
21.131771,105.863594,07:12:03,36
21.131205,105.863953,07:12:11,32
21.130739,105.864395,07:12:19,32
21.130363,105.864952,07:12:27,29
21.130192,105.86515,07:12:32,14
21.130161,105.865189,07:12:34,5
21.130156,105.865189,07:12:39,1
21.130154,105.865189,07:12:41,3
21.130049,105.865318,07:12:47,13
21.12991,105.865479,07:12:52,18
21.129692,105.865707,07:12:57,26
21.129305,105.866119,07:13:05,27
21.128866,105.866493,07:13:13,29
21.128372,105.866852,07:13:21,29
21.128078,105.867081,07:13:29,15
21.127632,105.867432,07:13:37,29
21.12706,105.867775,07:13:45,33
21.126451,105.868149,07:13:53,34
21.126013,105.868607,07:14:01,34
21.125515,105.86908,07:14:09,34
21.124992,105.869614,07:14:17,36
21.124462,105.87014,07:14:25,36
21.123911,105.870697,07:14:33,37
21.123365,105.871193,07:14:41,35
21.122824,105.871727,07:14:49,38
21.122341,105.872208,07:14:57,25
21.121891,105.872612,07:15:05,30
21.121502,105.873009,07:15:13,23
21.121302,105.873215,07:15:21,12
21.121046,105.873497,07:15:29,18
21.120586,105.873543,07:15:37,23
21.120195,105.873505,07:15:45,20
21.119757,105.873444,07:15:53,15
21.11973,105.873444,07:15:54,4
21.119709,105.873436,07:16:02,5
21.119669,105.873428,07:16:04,9
21.119528,105.873405,07:16:09,10
21.119328,105.87336,07:16:14,18
21.119026,105.873352,07:16:19,24
21.118477,105.873657,07:16:27,32
21.11801,105.873932,07:16:35,26
21.117535,105.874207,07:16:43,22
21.117264,105.874634,07:16:51,24
21.116879,105.875053,07:16:59,32
21.116386,105.875526,07:17:07,34
21.115993,105.876144,07:17:15,36
21.115641,105.876602,07:17:23,24
21.115122,105.876656,07:17:31,25
21.114582,105.876595,07:17:39,26
21.114143,105.876526,07:17:47,21
21.113853,105.876534,07:17:53,10
21.113836,105.876518,07:17:54,4
21.113798,105.87648,07:18:01,6
21.113783,105.87648,07:18:02,8
21.113661,105.876511,07:18:07,10
21.113466,105.876549,07:18:12,17
21.113266,105.876587,07:18:17,15
21.11289,105.87661,07:18:25,21
21.112473,105.876549,07:18:33,19
21.11215,105.876511,07:18:41,13
21.111982,105.876503,07:18:49,7
21.111851,105.876541,07:18:57,6
21.111555,105.87674,07:19:05,15
21.1113,105.87693,07:19:13,7
21.111052,105.877106,07:19:29,8
21.110769,105.877258,07:19:37,14
21.110413,105.877388,07:19:45,17
21.110094,105.877487,07:19:53,14
21.109814,105.877602,07:20:01,19
21.109465,105.877563,07:20:09,15
21.109205,105.877434,07:20:17,11
21.109016,105.877304,07:20:25,6
21.108858,105.87719,07:20:33,9
21.108734,105.87709,07:20:41,7
21.108572,105.876953,07:20:49,9
21.108545,105.87693,07:20:51,4
21.1085,105.876884,07:21:07,6
21.108204,105.87664,07:21:17,20
21.107941,105.876442,07:21:22,25
21.107431,105.87606,07:21:30,33
21.106703,105.875671,07:21:38,35
21.106094,105.875473,07:21:46,36
21.105362,105.875275,07:21:54,37
21.10461,105.875061,07:22:02,37
21.103891,105.874763,07:22:10,32
21.103508,105.874428,07:22:18,22
21.10323,105.874214,07:22:26,15
21.102901,105.874001,07:22:34,22
21.102669,105.873573,07:22:42,26
21.102665,105.873016,07:22:50,25
21.102674,105.872597,07:22:58,12
21.102676,105.872543,07:23:00,4
21.102692,105.872398,07:23:18,11
21.102711,105.872154,07:23:23,17
21.102734,105.87178,07:23:28,26
21.102758,105.871239,07:23:36,31
21.102793,105.87043,07:23:44,38
21.102816,105.869499,07:23:52,38
21.102839,105.868752,07:24:00,40
21.102848,105.867798,07:24:08,38
21.102867,105.866951,07:24:16,39
21.10289,105.866127,07:24:24,36
21.102907,105.865448,07:24:32,32
21.102911,105.864998,07:24:39,16
21.102911,105.864944,07:24:41,10
21.102919,105.864845,07:25:06,12
21.102922,105.864655,07:25:11,14
21.102953,105.86441,07:25:16,21
21.102978,105.864059,07:25:21,28
21.103024,105.86335,07:25:29,31
21.103094,105.862595,07:25:37,34
21.103168,105.861885,07:25:45,38
21.103308,105.860931,07:25:53,38
21.103449,105.8601,07:26:01,39
21.103634,105.859276,07:26:09,38
21.103817,105.858505,07:26:17,36
21.104006,105.857796,07:26:25,34
21.104147,105.857231,07:26:33,21
21.104156,105.857193,07:26:34,14
21.104164,105.857162,07:26:35,11
21.104193,105.857048,07:26:40,10
21.104265,105.856621,07:26:50,21
21.104374,105.856117,07:26:58,25
21.104586,105.855461,07:27:06,34
21.104858,105.854767,07:27:14,34
21.105179,105.853996,07:27:22,36
21.105532,105.853218,07:27:30,38
21.106003,105.852531,07:27:38,40
21.106588,105.851952,07:27:46,38
21.107193,105.851471,07:27:54,37
21.107819,105.850983,07:28:02,37
21.108387,105.850533,07:28:10,35
